message_id,conversation_id,topic,timestamp,labeler_id,confidence
36618,2,"""Gas Fees Reimbursement""",20250114184915,llama3.3:70b-instruct-q2_K,1.0
36619,2,"""Gas Fees Reimbursement""",20250114184917,llama3.3:70b-instruct-q2_K,1.0
36620,3,"""Cere Network x Hyperbridge Integration Update""",20250114185127,llama3.3:70b-instruct-q2_K,1.0
36621,3,"""CERE Ecosystem Updates""",20250114185343,llama3.3:70b-instruct-q2_K,1.0
36623,4,"""Spam Messages""",20250114185657,llama3.3:70b-instruct-q2_K,1.0
36626,5,"""Spam Messages""",20250114212347,llama3.3:70b-instruct-q2_K,1.0
36627,6,"""Spam Messages""",20250114220201,llama3.3:70b-instruct-q2_K,1.0
36628,0,Spam Messages,20250114220540,llama3.3:70b-instruct-q2_K,1.0
36630,1,CERE Token Supply Analysis,20250114235541,llama3.3:70b-instruct-q2_K,1.0
36633,1,CERE Token Supply Analysis,20250115012149,llama3.3:70b-instruct-q2_K,1.0
36634,2,DogsNewYearsBot Giveaway,20250115015655,llama3.3:70b-instruct-q2_K,1.0
36635,3,DogsNewYearsBot Spam,20250115025244,llama3.3:70b-instruct-q2_K,1.0
36638,4,Partnership Opportunities,20250115043148,llama3.3:70b-instruct-q2_K,1.0
36639,4,Contact Information,20250115043230,llama3.3:70b-instruct-q2_K,1.0
36640,5,Expectations from Cere,20250115043604,llama3.3:70b-instruct-q2_K,1.0
36641,5,Shared Expectations,20250115050531,llama3.3:70b-instruct-q2_K,1.0
36642,6,Ethereum Profits,20250115060900,llama3.3:70b-instruct-q2_K,1.0
36644,0,Spam Messages,20250115072601,llama3.3:70b-instruct-q2_K,1.0
36646,0,Spam Messages,20250115074713,llama3.3:70b-instruct-q2_K,1.0
36647,1,CERE Token Supply Analysis,20250115081634,llama3.3:70b-instruct-q2_K,1.0
36648,1,CERE Token Supply Analysis,20250115081658,llama3.3:70b-instruct-q2_K,1.0
36652,2,Project Discussion,20250115113850,llama3.3:70b-instruct-q2_K,1.0
36653,2,Project Discussion,20250115114231,llama3.3:70b-instruct-q2_K,1.0
36654,2,Project Discussion,20250115114319,llama3.3:70b-instruct-q2_K,1.0
36655,3,Community Support,20250115123855,llama3.3:70b-instruct-q2_K,1.0
36656,4,Question and Answer,20250115131546,llama3.3:70b-instruct-q2_K,1.0
36657,4,Question and Answer,20250115133251,llama3.3:70b-instruct-q2_K,1.0
36658,0,Spam Messages,20250115133905,llama3.3:70b-instruct-q2_K,1.0
36659,0,Spam Messages,20250115134140,llama3.3:70b-instruct-q2_K,1.0
36660,1,Covid and Memories,20250115134343,llama3.3:70b-instruct-q2_K,1.0
36661,1,Covid and Memories,20250115134354,llama3.3:70b-instruct-q2_K,1.0
36662,1,Covid and Memories,20250115134428,llama3.3:70b-instruct-q2_K,1.0
36663,2,Influence and Community,20250115135737,llama3.3:70b-instruct-q2_K,1.0
36664,2,Influence and Community,20250115135911,llama3.3:70b-instruct-q2_K,1.0
